Date,Time,PM2.5,Humid,Temp,WindSpeed,row
13-Feb,12 PM,29.03,52.31,41.86,45.96,1429
13-Feb,1 PM,25.01,51.09,41.74,78.71,1430
13-Feb,2 PM,25.70,47.81,42.70,75.45,1431
13-Feb,3 PM,28.67,46.00,43.77,42.12,1432
13-Feb,4 PM,23.01,45.20,44.16,4.23,1433
13-Feb,5 PM,25.14,51.98,40.76,12.56,1434
13-Feb,6 PM,16.43,60.84,36.03,155.04,1435
13-Feb,7 PM,12.58,63.10,34.80,72.66,1436
13-Feb,8 PM,13.94,64.73,33.66,107.87,1437
13-Feb,9 PM,17.50,65.59,33.83,8.19,1438
13-Feb,10 PM,17.97,68.77,32.95,17.75,1439
13-Feb,11 PM,17.22,69.37,32.78,0.00,1440
14-Feb,12 AM,20.76,70.00,32.66,0.00,1441
14-Feb,1 AM,17.23,73.61,31.66,0.00,1442
14-Feb,2 AM,17.12,74.41,31.51,0.00,1443
14-Feb,3 AM,15.85,72.88,31.99,0.28,1444
14-Feb,4 AM,16.24,74.80,31.29,0.35,1445
14-Feb,5 AM,16.31,76.93,30.71,0.57,1446
14-Feb,6 AM,16.63,75.35,31.28,0.00,1447
14-Feb,7 AM,15.97,71.79,33.16,0.00,1448
14-Feb,8 AM,16.31,66.94,35.88,0.00,1449
14-Feb,9 AM,9.82,59.22,39.69,3.13,1450
14-Feb,10 AM,9.12,53.41,41.32,14.26,1451
14-Feb,11 AM,11.57,51.55,41.82,27.46,1452
14-Feb,12 PM,13.07,49.67,43.10,7.62,1453
14-Feb,1 PM,15.12,58.75,37.51,206.75,1454
14-Feb,2 PM,16.77,65.36,36.39,26.90,1455
14-Feb,3 PM,16.03,62.61,37.94,0.87,1456
14-Feb,4 PM,14.72,52.60,41.82,0.44,1457
14-Feb,5 PM,16.97,57.04,39.18,18.97,1458
14-Feb,6 PM,17.29,66.95,35.33,18.89,1459
14-Feb,7 PM,22.82,71.33,33.93,180.13,1460
14-Feb,8 PM,5.23,80.64,30.16,314.70,1461
14-Feb,9 PM,4.12,80.17,30.65,7.57,1462
14-Feb,10 PM,7.09,82.53,29.96,73.73,1463
14-Feb,11 PM,10.43,80.72,30.53,1.47,1464
15-Feb,12 AM,10.39,79.82,30.77,0.00,1465
15-Feb,1 AM,11.33,79.81,30.80,0.00,1466
15-Feb,2 AM,12.17,80.13,30.61,0.00,1467
15-Feb,3 AM,12.42,80.22,30.64,0.00,1468
15-Feb,4 AM,14.27,79.98,30.64,0.00,1469
15-Feb,5 AM,18.74,80.80,30.32,0.00,1470
15-Feb,6 AM,18.63,81.08,30.20,0.08,1471
15-Feb,7 AM,15.91,80.30,30.68,0.00,1472
15-Feb,8 AM,16.76,77.15,33.20,0.00,1473
15-Feb,9 AM,16.95,64.76,36.21,152.62,1474
15-Feb,10 AM,18.38,63.55,34.47,364.26,1475
15-Feb,11 AM,18.13,62.20,34.91,420.48,1476
15-Feb,12 PM,16.25,61.25,35.44,200.95,1477
15-Feb,1 PM,11.84,55.87,37.12,352.67,1478
15-Feb,2 PM,10.90,56.19,36.91,230.90,1479
15-Feb,3 PM,11.77,55.75,37.58,144.21,1480
15-Feb,4 PM,11.42,56.30,37.24,62.18,1481
15-Feb,5 PM,13.43,58.25,36.60,1.07,1482
15-Feb,6 PM,16.17,61.21,35.94,0.00,1483
15-Feb,7 PM,25.25,63.82,35.47,0.00,1484
15-Feb,8 PM,19.08,67.12,34.34,0.00,1485
15-Feb,9 PM,16.57,69.11,34.07,0.00,1486
15-Feb,10 PM,16.09,68.35,34.04,0.00,1487
15-Feb,11 PM,17.63,70.93,33.56,0.00,1488
16-Feb,12 AM,20.17,73.22,33.02,0.00,1489
16-Feb,1 AM,31.80,73.96,32.60,0.00,1490
16-Feb,2 AM,38.12,75.22,31.92,0.00,1491
16-Feb,3 AM,41.85,75.64,31.56,0.00,1492
16-Feb,4 AM,43.55,75.99,31.34,0.00,1493
16-Feb,5 AM,41.85,75.72,31.35,0.00,1494
16-Feb,6 AM,34.71,76.43,31.25,0.00,1495
16-Feb,7 AM,41.41,75.75,31.64,0.00,1496
16-Feb,8 AM,38.87,72.23,32.97,59.53,1497
16-Feb,9 AM,23.97,67.59,33.29,174.55,1498
16-Feb,10 AM,16.43,58.21,36.97,40.23,1499
16-Feb,11 AM,13.33,57.19,36.65,180.57,1500
16-Feb,12 PM,11.02,56.18,37.39,221.57,1501
16-Feb,1 PM,9.19,58.15,36.77,154.91,1502
16-Feb,2 PM,9.43,60.03,36.48,139.09,1503
16-Feb,3 PM,9.27,59.60,37.11,118.78,1504
16-Feb,4 PM,10.06,59.73,37.04,43.70,1505
16-Feb,5 PM,12.07,62.85,35.85,21.38,1506
16-Feb,6 PM,11.51,64.59,35.14,2.03,1507
16-Feb,7 PM,11.98,64.21,34.95,0.23,1508
16-Feb,8 PM,14.60,66.33,34.52,0.00,1509
16-Feb,9 PM,15.47,68.70,34.10,0.00,1510
16-Feb,10 PM,15.63,70.68,33.31,0.00,1511
16-Feb,11 PM,17.70,71.05,32.95,0.00,1512
